DNI,APE,TEMP_AMB,VEL_VIENTO,SMR,POTENCIA
902.45098,1.895244364,25.88,0.0531,1.112333781,121.5803934
957.35294,1.888646571,30.98,4.4865,1.112362031,127.3574234
943.9951,1.889349563,23.765,9.6399,1.112412768,128.5703115
927.20588,1.888558381,30.701,4.521,1.112438212,124.4156868
920.46569,1.883702978,34.278,11.2867,1.112439593,116.6179896
958.70098,1.883535057,29.528,1.9944,1.112441265,118.0944405
958.70098,1.888128055,31.101,3.9511,1.112457344,125.7500194
928.55392,1.889874849,32.963,9.2134,1.112478485,120.1479029
934.55883,1.890786584,28.071,2.3914,1.112556337,127.4072335
937.2549,1.891074197,29.994,0.9805,1.112718142,125.0635377
920.46569,1.880086138,39.669,5.6581,1.112723436,110.9984998
926.59314,1.885121061,27.721,2.7242,1.112761774,115.3982161
912.5,1.886760169,30.925,6.1536,1.112790908,122.5645222
956.12745,1.890696224,31.002,7.7517,1.112894675,127.4949666
994.97549,1.876791148,37.368,7.5064,1.112904783,124.7949461
962.13236,1.888550169,30.465,0.0504,1.113005643,126.7783752
954.77941,1.886018166,30.564,4.6081,1.113020985,119.2521491
920.46569,1.893997344,34.481,6.7591,1.113046215,115.6383827
972.18138,1.887883766,27.923,2.1379,1.113055446,129.2043562
964.09314,1.886704348,31.03,1.044,1.113071665,118.7233622
938.60294,1.888408303,30.427,0.0345,1.113079062,126.4325771
959.43628,1.889393052,31.062,0.9258,1.113096633,128.2167189
934.55883,1.880728827,33.424,11.9344,1.113189515,120.2586279
964.09314,1.885344155,29.852,4.6754,1.113204749,120.6654807
911.76471,1.885587386,34.569,2.7861,1.113221726,113.1459519
936.64216,1.884866642,35.757,11.658,1.113282304,113.6869352
935.29412,1.888540552,29.715,4.624,1.113283655,129.5882089
931.25,1.882383846,32.788,2.1341,1.113317663,110.9411752
946.69118,1.892451508,32.739,2.872,1.113394509,125.9802865
925.85785,1.880929175,32.399,4.1154,1.113399867,110.7845018
961.39706,1.885051531,31.298,7.4035,1.113403486,118.3384201
974.14216,1.882054944,33.659,4.7077,1.11344488,119.3637587
926.59314,1.887308217,29.413,0.7478,1.113453831,113.2911338
932.59804,1.880269846,35.368,6.0512,1.113470534,119.4864463
939.33824,1.884715942,32.711,9.0213,1.113485718,126.0032173
938.60294,1.888409509,35.67,4.9607,1.113487277,115.163596
962.7451,1.885042634,30.389,6.3671,1.113553876,120.0603236
906.37255,1.893434784,32.125,13.701,1.113558091,117.25961
915.80883,1.8830199,35.478,6.9984,1.113582886,111.5182735
951.34804,1.87714856,33.785,11.811,1.113732522,122.3274602
936.64216,1.889980899,34.552,3.9812,1.113735595,116.0479762
961.39706,1.887690295,30.246,3.3571,1.113754911,127.3114321
935.90687,1.89008318,29.375,4.1225,1.113788974,126.6184227
917.15687,1.885919947,35.763,10.177,1.113866155,113.3076817
949.38726,1.883153381,29.375,6.8451,1.113893488,117.0310657
954.77941,1.884870076,30,5.0734,1.113896639,116.9922479
953.43138,1.890998262,28.646,11.877,1.11395524,123.711678
937.9902,1.887322055,27.617,3.3483,1.114018289,116.5645427
954.77941,1.886559365,29.55,6.5713,1.114026542,120.0113906
931.86275,1.890962568,26.724,2.485,1.114037871,126.312057
956.12745,1.88981114,30.865,2.4078,1.114058761,127.9234431
957.35294,1.888340062,27.606,5.2355,1.114129582,127.9677165
923.16177,1.886345016,28.707,1.666,1.114171278,114.0417503
924.50981,1.889720665,33.506,13.033,1.114221449,119.0558604
928.55392,1.889827545,27.704,6.1722,1.114229817,128.8346223
911.76471,1.884491699,32.279,0.0361,1.114260856,107.7035532
952.08334,1.881022601,33.117,10.0626,1.114292072,121.1618892
929.90196,1.884830416,29.583,5.4479,1.114306058,110.8580836
901.10294,1.88766879,32.202,14.315,1.114312791,115.6038491
939.33824,1.890743578,28.762,5.4485,1.114335769,126.624395
918.5049,1.883613447,30.011,2.3186,1.114365033,108.7425435
934.55883,1.891260427,29.507,6.1136,1.114389695,126.6784046
942.03432,1.881506348,32.958,9.3667,1.114454799,120.9180811
950.7353,1.895226866,28.57,4.3398,1.114532347,129.594344
911.15196,1.886917706,29.298,6.1969,1.114549824,114.0556193
953.43138,1.890846998,32.185,2.7784,1.114599621,125.7937129
908.45588,1.891400664,33.341,8.6244,1.114615729,117.3532752
929.28922,1.89114763,26.373,2.5074,1.114666685,125.1724111
913.84804,1.884192251,29.698,6.135,1.114693541,109.6248372
932.59804,1.890354569,29.945,4.6377,1.11472544,125.635981
956.12745,1.891979987,28.805,10.6746,1.114899227,123.6221568
950,1.885132349,29.934,8.5806,1.114903203,118.5765132
962.7451,1.886264949,28.427,5.7419,1.114922973,120.0827829
905.02451,1.88304653,30.35,3.621,1.11502204,107.6847686
919.85294,1.889361389,32.229,8.0199,1.115030028,114.5203814
952.69608,1.889449031,23.135,3.65,1.115034208,129.7568165
929.28922,1.89027057,28.307,11.7597,1.115065067,126.9980628
982.23039,1.878992464,37.012,7.9471,1.115085245,123.8743889
901.10294,1.887808852,31.21,3.5777,1.115094562,109.5906905
903.06373,1.882451321,35.281,2.6142,1.115117702,111.1747733
979.53432,1.876597841,37.609,7.2617,1.115181211,123.2169865
905.02451,1.888515903,32.07,10.677,1.115185898,116.4352349
925.2451,1.887805758,29.665,4.5063,1.115198645,114.8479944
996.32353,1.877974617,36.415,10.699,1.115369413,125.4806368
926.59314,1.892712274,27.233,5.2432,1.115388698,125.6788326
907.10785,1.887193454,31.665,6.9151,1.115430548,116.4676863
954.04412,1.890742029,31.49,0.0394,1.115455228,127.07918
933.94608,1.890050636,27.677,12.611,1.115493126,128.3445346
941.29902,1.888367055,31.55,0.8015,1.115517573,124.9868049
939.33824,1.878290558,33.708,10.365,1.115521473,120.8106084
901.10294,1.885275261,32.153,4.1586,1.115595383,108.5228563
913.11275,1.888440294,30.498,6.7257,1.115606236,123.6456792
926.59314,1.884753273,35.933,13.931,1.11562213,114.0340498
997.67157,1.876013381,36.557,14.824,1.115640033,126.4987817
965.44118,1.88806267,23.601,11.0562,1.115642347,132.0365949
919.11765,1.884360482,35.741,6.2615,1.11564823,111.3607155
919.11765,1.889758269,33.55,12.255,1.1156747,118.714922
917.15687,1.888581157,30.843,7.6739,1.115687753,124.1147809
905.75981,1.882888271,34.169,7.5508,1.115694709,116.4194209
910.41667,1.880785615,39.444,0.1571,1.115694977,112.0839909
938.60294,1.891784071,28.74,12.507,1.115706183,127.9958778
964.09314,1.887433898,23.535,6.5472,1.115731019,130.5487518
910.41667,1.893538691,30.317,17.892,1.115814864,113.9513387
921.81373,1.891092169,32.739,12.107,1.115826178,120.3173923
936.64216,1.888641262,28.707,2.2906,1.115871139,115.3853085
937.9902,1.891400155,27.545,4.5594,1.115943484,125.1465959
922.54902,1.891350206,32.503,4.1728,1.115987469,118.3809885
960.04902,1.886020931,30.274,3.4776,1.115999814,119.7708518
952.08334,1.895995884,31.123,1.8855,1.116013848,126.7395528
913.11275,1.887526589,32.722,3.8975,1.116047973,109.5192609
911.76471,1.8900637,32.596,5.2525,1.116093423,110.6542294
966.17647,1.888089967,28.493,2.2923,1.11610966,128.6695932
903.06373,1.88631164,34.579,9.5069,1.116126554,112.7464232
906.37255,1.893990927,34.81,6.654,1.116155287,113.7801054
949.38726,1.873362953,28.049,7.2562,1.116244662,123.0688501
966.78922,1.889190184,23.513,2.1127,1.116253771,131.292491
984.92647,1.879423667,36.415,6.4339,1.116265206,123.6675769
931.25,1.887837638,32.29,13.268,1.116281031,116.381154
938.60294,1.886046438,32.328,10.4513,1.116340768,126.9830225
931.25,1.887701712,23.157,0.046,1.116342852,126.8889395
950.7353,1.894954813,28.608,1.3408,1.11636444,128.016267
938.60294,1.890962705,28.614,4.6338,1.116398416,129.4132641
948.03922,1.89445146,31.468,6.9759,1.116432252,127.0357662
903.67647,1.893310492,34.64,3.8099,1.116526232,112.7474387
929.90196,1.892195441,26.921,1.1201,1.116526437,125.8376573
941.29902,1.892228969,27.31,3.4984,1.116559718,126.7042718
920.46569,1.888923592,32.591,14.934,1.116589401,115.5739756
917.15687,1.889290041,30.52,4.5741,1.116627895,117.059361
915.19608,1.887278381,31.479,8.2143,1.116656205,116.9241078
925.2451,1.885772513,35.325,9.5934,1.116675673,114.3680642
912.5,1.881402486,38.601,2.2769,1.116719372,112.9218126
935.29412,1.891070865,27.786,4.3382,1.116801775,125.8217482
962.7451,1.891331943,28.515,8.3972,1.116830878,124.489881
966.78922,1.885078522,31.073,3.3467,1.116831287,116.5820445
905.75981,1.88698954,30.821,0.0449,1.116832001,109.9628114
955.39216,1.890598025,31.221,1.1043,1.116845492,127.4231004
913.11275,1.883591539,33.971,8.6227,1.116862121,117.1506028
937.2549,1.890275541,29.255,4.8884,1.116964755,130.1093776
920.46569,1.890443067,32.262,2.2047,1.117149168,110.786611
919.85294,1.887361389,29.753,2.231,1.117198346,113.119162
933.21079,1.887742143,28.214,0.0476,1.117218661,115.183509
945.95588,1.891575105,29.14,1.0572,1.117248095,127.4778741
931.86275,1.890832895,27.743,2.0454,1.117261685,129.0189715
936.64216,1.891427276,27.967,1.2992,1.117290391,128.864966
931.25,1.889744391,34.705,8.2707,1.117316163,116.4992783
994.36275,1.876176867,37.05,15.63,1.117318828,125.8766734
939.95098,1.89148005,28.405,4.9284,1.117325153,129.289652
929.90196,1.889524809,34.903,4.8868,1.117325213,115.490274
956.12745,1.878457695,33.873,16.906,1.1173666,122.2563956
958.70098,1.881718414,33.095,6.9316,1.117397488,121.356572
953.43138,1.897334572,29.819,0.0389,1.117446809,128.4747625
915.80883,1.886614999,31.895,3.0615,1.117493598,109.5107711
947.30392,1.880767314,33.791,14.764,1.117512644,120.4061474
934.55883,1.888843525,29.189,3.4956,1.117591509,116.1176465
909.06863,1.884916811,34.985,10.573,1.117615875,111.1002824
931.86275,1.891883145,27.6,3.0188,1.117664736,126.7571951
930.51471,1.886578764,35.094,7.957,1.117673646,114.1459524
903.06373,1.887960533,34.004,10.0544,1.117766388,109.5623992
924.50981,1.890378864,32.481,6.5719,1.117775642,114.9774626
937.2549,1.881498456,35.231,8.862,1.117794464,119.1581422
923.89706,1.89359045,30.202,19.262,1.117805095,114.9744423
945.95588,1.881010587,32.952,10.168,1.117847729,119.600881
931.86275,1.888132946,29.123,0.0498,1.117871593,114.878755
933.94608,1.888116668,23.234,7.6285,1.117903868,125.8583001
946.69118,1.882302446,32.903,11.422,1.117980605,120.5634885
927.20588,1.888709857,32.361,3.4715,1.117986136,115.1693825
947.30392,1.88270524,32.98,9.8496,1.117986664,120.6015587
956.12745,1.895574192,28.707,0.0515,1.118021806,128.8633237
950.7353,1.88596304,30.06,3.4387,1.118025381,119.077413
908.45588,1.885004969,32.07,0.0537,1.118063319,108.1341344
972.79412,1.881589919,33.944,7.9504,1.118104621,120.2099622
966.78922,1.88180976,33.55,15.169,1.118146572,123.2884575
939.95098,1.891017472,28.772,2.5594,1.118146736,127.4640758
911.76471,1.888295588,31.347,7.6526,1.118148069,117.0979506
970.09804,1.887864736,22.976,4.1783,1.118162229,133.7461335
924.50981,1.880716156,25.299,3.7913,1.118184544,124.6121223
938.60294,1.886224719,32.317,5.9861,1.118192151,127.2286494
951.34804,1.885995127,29.791,2.4664,1.118208733,118.7000829
935.29412,1.890605488,34.842,12.282,1.11822427,116.4159878
957.35294,1.896284256,28.608,5.5048,1.118246767,129.6908145
925.85785,1.882655927,32.525,7.2743,1.118263793,110.8105047
900.36765,1.886934561,34.048,9.6624,1.11826865,109.8229736
993.01471,1.878306381,36.595,17.426,1.118309479,125.6075201
952.08334,1.896570697,29.079,3.1808,1.118451155,128.7419281
943.25981,1.887046152,32.12,9.3394,1.118490982,126.4934274
946.69118,1.894548692,31.676,2.6361,1.118528386,128.9350195
930.51471,1.888035028,30.219,1.7875,1.118566801,112.8745673
966.17647,1.881223553,33.637,8.9583,1.118568436,122.9191694
913.84804,1.884476202,35.346,7.2316,1.118573253,111.4323717
952.69608,1.874269769,27.912,5.5426,1.118608403,122.2301536
944.60785,1.889384305,29.808,6.0249,1.118650478,129.9305547
917.15687,1.888804194,32.328,4.088,1.118650726,123.2671775
919.85294,1.883832427,34.952,6.031,1.118659159,115.4252804
934.55883,1.883014115,33.117,4.9891,1.11866107,111.5464193
905.02451,1.888564449,33.993,7.2644,1.118679102,111.1303487
993.01471,1.878368219,36.678,5.9987,1.118680136,123.9495091
984.92647,1.880802889,35.39,4.6278,1.11870576,124.4216817
942.64706,1.889899091,30.175,6.9622,1.118761692,128.0426102
945.34314,1.881962368,34.842,8.8789,1.118820022,120.9050885
990.31863,1.879096576,35.96,16.922,1.11886652,124.8235993
941.29902,1.886787463,32.531,5.6603,1.118881413,125.7086869
945.95588,1.879983759,33.632,15.63,1.118882533,121.236407
932.59804,1.88597125,29.622,1.2603,1.118882707,110.5726682
956.7402,1.894815889,30.849,3.0582,1.1189371,129.2061914
919.11765,1.893899928,30.4,3.7847,1.118955513,115.3121911
958.08824,1.886231553,30.547,4.5922,1.119026949,119.2433463
935.90687,1.892795282,26.948,5.1183,1.11921798,126.9361244
996.32353,1.880857064,34.322,13.416,1.119221567,125.2228575
942.03432,1.883655425,32.772,5.4802,1.119300797,112.4152434
995.71079,1.879212566,35.39,7.9614,1.119301833,125.1576084
919.11765,1.888323491,30.394,5.9516,1.119320193,112.9463325
968.13726,1.881646763,33.626,15.104,1.119383206,123.5819719
927.20588,1.885954127,27.973,1.7585,1.119424508,115.172442
904.41177,1.892981061,35.56,0.0673,1.119444022,110.747519
940.68628,1.887432721,30.564,7.7123,1.119488648,126.4311102
913.11275,1.890312746,33.462,4.8446,1.119503905,109.6643568
927.94118,1.890241565,34.722,5.0056,1.11952829,116.0401841
943.25981,1.891392602,28.033,3.6785,1.119584745,126.9966586
913.11275,1.889182189,30.827,9.2561,1.119590819,118.2708294
916.42157,1.885245952,34.777,15.115,1.119600134,111.8220287
958.08824,1.889133815,24.105,6.6359,1.119610535,130.6801086
948.03922,1.887468449,31.78,8.2422,1.119662016,127.1065256
942.64706,1.886517039,32.103,6.8478,1.119678243,126.716183
942.64706,1.887209768,30.361,6.2138,1.119680434,127.197094
921.20098,1.893516135,30.109,7.2059,1.119698904,115.1532659
936.64216,1.891361356,27.562,3.252,1.119755836,126.871993
952.69608,1.889409064,23.656,3.6681,1.119811408,130.2148614
967.52451,1.88846079,29.616,2.1538,1.119905064,120.2721621
954.77941,1.878377655,36.398,8.6271,1.119932445,117.9926948
976.83824,1.881463204,34.371,4.4969,1.12003774,124.7356682
909.06863,1.886285022,31.479,1.9468,1.120050394,108.2385186
911.76471,1.887343282,34.541,3.4611,1.12007272,112.2769169
954.04412,1.895091349,31.391,7.8623,1.120081748,127.9258251
903.06373,1.893508267,35.182,6.3178,1.120106632,113.8212708
990.31863,1.880930578,34.892,8.0232,1.12018269,124.9214843
928.55392,1.890389569,32.437,8.2242,1.12018625,115.3584961
919.11765,1.88766973,34.777,8.493,1.120311995,114.0817228
922.54902,1.887747723,34.892,11.025,1.120323474,113.4866688
985.53922,1.881947502,34.289,8.8286,1.120429636,125.2970472
958.70098,1.891779202,29.167,12.173,1.120430891,124.4939447
913.11275,1.888818534,32.837,3.0363,1.12043306,110.5651904
956.7402,1.882759815,33.911,11.7411,1.120445781,121.9756174
944.60785,1.890923498,29.046,0.0526,1.120528718,127.3333258
924.50981,1.888652296,34.196,11.718,1.120535966,113.37628
925.85785,1.893886557,29.994,9.0957,1.12075007,115.8504493
948.65196,1.888130935,31.818,9.1499,1.120764685,127.6307844
928.55392,1.885614939,33.571,1.2433,1.120777867,110.9556176
959.43628,1.89835133,29.956,4.1378,1.120785885,128.4059884
926.59314,1.893934065,30.438,15.778,1.120840669,114.5722879
927.20588,1.889163319,31.566,6.141,1.120883352,123.7581226
919.11765,1.885101968,35.155,3.6308,1.120893086,111.8287969
904.41177,1.888634113,31.008,3.9927,1.120896936,110.1440474
920.46569,1.889656247,31.166,6.9869,1.120936621,118.6197564
935.90687,1.891474028,27.233,6.4744,1.120978944,126.781866
930.51471,1.883300314,32.624,3.4589,1.12105184,112.2279198
966.78922,1.889100557,30.049,2.8578,1.121059183,120.3000022
960.78432,1.897238618,30.263,2.3717,1.121140023,128.5071592
955.39216,1.89703143,29.682,1.788,1.121178041,128.1941813
955.39216,1.882718782,33.922,13.175,1.121191429,122.9370722
964.09314,1.874054815,28.027,9.4094,1.121216042,124.0540454
919.85294,1.888468046,35.023,10.14,1.121226149,113.5278244
955.39216,1.884173934,32.437,8.3451,1.12124051,121.5198813
966.78922,1.886460747,30.608,0.0443,1.121283859,119.6938475
954.77941,1.896562998,30.23,4.3322,1.121290512,127.6078378
923.16177,1.894174691,30.268,14.863,1.121291189,116.1507927
924.50981,1.894164826,30.487,8.3139,1.121355769,114.7988537
921.81373,1.889207316,31.04,4.3557,1.121403389,123.2720696
958.08824,1.891738666,29.145,10.316,1.121450711,123.992266
942.03432,1.891362361,27.901,3.9435,1.121459337,129.345022
948.03922,1.88261843,34.947,9.3771,1.121501459,120.9642471
916.42157,1.887969033,33.939,6.8401,1.121578327,113.2994342
917.76961,1.886213131,34.711,8.8598,1.121629125,111.387252
935.90687,1.890532306,32.246,15.936,1.121655355,116.0828523
925.2451,1.886119576,34.859,4.8057,1.121657167,112.5177034
917.15687,1.889966029,31.983,8.9074,1.121671233,117.6050683
947.30392,1.890963506,27.814,0.0411,1.121743841,119.4424048
946.69118,1.888384695,31.309,8.3753,1.121771085,127.2274766
941.29902,1.893125847,31.062,9.5501,1.121788468,117.0630641
930.51471,1.888166452,29.496,1.8527,1.121829133,114.5941262
931.25,1.88747665,29.244,4.4241,1.121908976,114.9831104
939.33824,1.893548343,32.081,1.2871,1.122020016,127.0920878
966.17647,1.8887844,30.076,4.8424,1.12203748,120.5856963
927.94118,1.885602087,34.886,7.7062,1.122051311,112.5275168
933.94608,1.887723576,34.218,7.9723,1.122053064,113.8756141
917.76961,1.882725729,39.389,2.946,1.122099858,112.493391
921.20098,1.883611002,38.447,3.5175,1.122112719,113.5172337
939.33824,1.888563662,30.202,1.4382,1.122134954,110.6010716
917.15687,1.890555378,31.649,11.581,1.122205536,116.5931837
939.33824,1.88767066,30.799,6.2806,1.122212931,125.7008353
929.90196,1.885365418,34.322,8.0397,1.122216351,116.1725396
921.81373,1.888417616,34.267,12.748,1.122235026,113.3629749
917.76961,1.884492702,35.122,8.6265,1.122251553,112.6760507
928.55392,1.884483439,33.511,1.9386,1.122258107,111.1822758
939.33824,1.891886914,31.583,12.693,1.122269892,116.5136284
949.38726,1.887308021,31.769,1.9156,1.122313067,128.297096
956.7402,1.882403895,32.93,16.386,1.122389823,120.4604613
908.45588,1.88974371,32.339,6.4887,1.122403069,113.7970887
920.46569,1.890585246,30.964,9.0946,1.12246034,118.5415383
930.51471,1.889534917,27.562,11.713,1.122482367,129.3016442
909.06863,1.887729757,32.569,3.1354,1.122531195,109.2320374
950,1.890481184,27.967,4.7094,1.122585464,120.0190825
958.70098,1.898096686,29.802,2.1193,1.122585888,128.6109476
958.70098,1.896349261,31.599,1.6096,1.122603926,125.8308925
956.7402,1.880871617,33.539,5.1747,1.122632977,120.8081814
928.55392,1.884323957,33.473,5.103,1.122636167,110.1756537
923.89706,1.88181841,25.639,6.3337,1.122677304,124.4507527
915.80883,1.883877455,34.569,4.9557,1.122718204,115.8502571
930.51471,1.893028703,31.161,13.175,1.122739433,115.5971945
952.08334,1.889397448,28.882,7.7856,1.122799566,118.1209432
931.25,1.88882892,30.153,8.096,1.122843725,115.541728
913.11275,1.89688259,25.863,10.7989,1.122936032,121.7509785
918.5049,1.887994796,33.939,4.913,1.12301317,111.5144404
960.78432,1.896847776,30.975,3.9292,1.123108831,127.6066909
958.70098,1.878449212,36.36,9.7368,1.123144578,118.7592473
929.28922,1.892036475,30.701,2.3766,1.123203728,118.3420855
968.13726,1.887539078,30.799,6.4509,1.123212884,118.6890605
921.20098,1.884932791,35.582,6.6272,1.123236241,111.5404496
917.15687,1.89351351,34.815,0.0416,1.123265302,115.5435854
905.02451,1.884243659,36.897,8.4793,1.123416346,115.0240701
947.30392,1.88789694,31.282,11.5298,1.12341968,127.6953766
933.94608,1.883950174,33.183,1.7831,1.123421564,110.5981858
910.41667,1.887384134,32.81,9.0448,1.12344584,109.2416402
927.94118,1.894104917,30.635,7.7971,1.123460106,114.9196141
925.85785,1.890241888,32.081,11.252,1.123471574,116.3308184
935.29412,1.891806086,31.566,13.466,1.123476894,119.6535805
901.71569,1.890618874,36.108,3.1562,1.123476926,113.3440307
921.20098,1.884234926,35.385,2.191,1.123479185,112.244003
915.80883,1.887914574,32.355,2.6618,1.123501722,109.6277082
959.43628,1.896764149,30.52,1.9654,1.123504064,128.0528184
928.55392,1.88426718,34.656,0.836,1.123510058,116.1770863
952.69608,1.887572662,31.835,7.1922,1.12351904,127.5542385
949.38726,1.884284397,32.235,10.496,1.123606972,121.349086
930.51471,1.887822826,34.563,13.373,1.123654547,114.2392009
946.69118,1.887675921,30.953,3.0763,1.12367049,127.3909945
917.76961,1.883951073,39.072,2.139,1.123780258,112.3825258
929.90196,1.894296864,31.073,5.9352,1.123878851,114.9678017
921.81373,1.890843105,30.783,11.3721,1.123884167,118.8706687
911.76471,1.894703672,35.308,4.8419,1.12389329,114.3747066
955.39216,1.879320192,35.905,5.9844,1.123921192,119.0662349
943.25981,1.884025316,33.095,5.7353,1.123995126,119.2829231
940.68628,1.892347372,31.342,4.2785,1.124004182,116.9977277
961.39706,1.899008823,30.011,1.805,1.124006752,128.6993403
975.4902,1.882343941,34.229,1.4108,1.124057573,121.3255989
914.46079,1.890948846,31.851,3.1452,1.124172512,115.533123
960.04902,1.897764245,30.52,1.8844,1.124240774,127.4594983
919.85294,1.89978828,25.803,9.2496,1.124245704,123.7742707
919.85294,1.889882869,32.591,1.8565,1.124269892,111.5641697
927.94118,1.888703782,34.043,11.181,1.124273365,112.3197326
920.46569,1.885414117,34.289,10.9062,1.124278945,117.4679321
921.81373,1.888093641,33.183,7.8781,1.124295609,110.5671123
923.16177,1.887643485,32.832,2.7007,1.124303551,110.9828208
944.60785,1.892254627,28.46,6.3496,1.124361816,119.0218284
925.85785,1.890245124,30.52,3.3801,1.124365875,115.1270675
962.7451,1.891943997,29.507,16.276,1.124426403,123.3923575
927.94118,1.881349809,25.151,5.1293,1.124513163,124.8022456
927.20588,1.88456468,38.661,1.8937,1.124524908,113.568509
964.09314,1.884771262,32.47,3.1239,1.124573786,121.6563876
918.5049,1.891375392,31.145,8.4886,1.124577667,118.647475
938.60294,1.892870703,30.936,4.5637,1.124582383,116.7493434
946.69118,1.884363577,34.733,6.3025,1.124584312,120.9422009
915.19608,1.883556195,36.59,12.962,1.124669307,115.3145578
931.25,1.888911772,30.087,2.601,1.124685204,115.5064176
938.60294,1.890613127,35.056,10.124,1.124710051,117.1515499
939.95098,1.891802767,32.136,7.675,1.124728114,116.1206545
938.60294,1.885436059,33.577,6.8139,1.124733436,111.9590794
919.85294,1.882295344,39.641,4.2528,1.124733436,111.8639753
943.9951,1.895197945,31.884,10.05,1.124782199,120.6085767
929.28922,1.887264381,33.791,1.4853,1.124801545,112.3298741
966.17647,1.886436287,30.997,6.2976,1.124876166,120.0052958
944.60785,1.891289361,28.153,5.9363,1.124994358,119.5026646
926.59314,1.880887059,25.825,6.2713,1.125070686,122.9162366
928.55392,1.889431536,35.292,9.3207,1.12510747,114.0775781
920.46569,1.887976751,33.774,8.6309,1.125136359,111.6596631
917.76961,1.890148524,33.062,4.6749,1.125141447,110.0886985
955.39216,1.895662346,31.703,5.5136,1.12515044,126.9302178
923.16177,1.888894999,32.958,0.0515,1.125186453,116.4799894
906.37255,1.894790708,28.334,5.7419,1.125207174,112.5848953
948.03922,1.884510669,33.013,10.6177,1.125308934,120.0171321
931.86275,1.886940967,33.467,2.658,1.125313507,116.5533192
940.68628,1.892439699,31.912,10.858,1.125340073,116.1296749
938.60294,1.884974855,34.957,4.861,1.125380544,120.4389136
912.5,1.889682345,31.692,2.3268,1.125435816,109.8201576
946.69118,1.892186395,28.225,12.293,1.125442806,118.6565354
925.2451,1.885315718,33.933,9.6087,1.125459353,118.4446134
954.77941,1.882114175,32.974,12.951,1.125556515,122.6028978
921.20098,1.886955714,32.405,6.8807,1.12561403,110.359952
904.41177,1.89674747,25.913,6.8894,1.12561649,120.2864223
943.9951,1.893439474,31.265,4.4532,1.125636787,116.7159005
915.80883,1.889517985,32.618,3.4781,1.125665824,110.7175039
927.20588,1.886530523,34.569,5.8919,1.125669126,112.6199698
931.25,1.891302791,30.06,6.0896,1.125673396,116.5203228
942.64706,1.889776133,32.043,11.9952,1.125683154,116.717983
928.55392,1.886341082,34.837,8.7136,1.125724901,111.7392679
933.94608,1.892153688,31.013,10.1299,1.12572579,119.9283659
927.94118,1.891042244,32.048,11.3645,1.125727476,115.7143255
959.43628,1.897423051,30.898,3.3812,1.125797822,126.7414807
972.79412,1.882997316,33.561,2.8168,1.125856031,120.2124583
908.45588,1.886585755,36.546,14.967,1.125867118,114.6755088
928.55392,1.88753214,37.477,0.052,1.125975632,112.0574735
935.90687,1.892409752,31.386,14.682,1.125991329,120.0782536
929.28922,1.887903254,34.793,10.672,1.126049025,112.4201284
930.51471,1.889651189,30.684,4.4006,1.126077364,114.7915118
920.46569,1.890181841,30.602,2.8934,1.1261726,113.3729549
950.7353,1.892045617,29.178,10.0713,1.126191456,124.0159884
917.76961,1.881621099,23.289,5.0105,1.126208536,124.0526298
921.20098,1.887136167,31.939,0.0476,1.1262239,109.8285054
976.83824,1.888718791,30.383,2.1521,1.126270588,119.2393984
926.59314,1.888489077,37.204,2.6826,1.126275722,112.5440257
934.55883,1.891958668,30.553,6.2916,1.126398621,118.8996707
903.06373,1.892953303,35.456,7.2059,1.126407004,113.7572916
966.17647,1.885009808,32.585,4.4696,1.126512984,121.6311243
919.11765,1.887050731,34.338,8.2729,1.126515061,111.7329779
917.76961,1.894151672,34.711,5.5842,1.126616315,115.6193196
919.11765,1.891545938,33.358,4.7805,1.126640595,115.9189081
923.16177,1.889508162,30.975,8.9611,1.126684294,114.9514679
902.45098,1.891624517,36.059,2.4127,1.126733162,113.0020217
916.42157,1.898225122,25.957,5.6959,1.126759221,122.271373
952.69608,1.891206838,28.323,1.6665,1.126782587,119.1415435
930.51471,1.886855238,36.579,14.013,1.126967446,116.3826336
911.76471,1.894161775,35.275,11.797,1.127011665,114.7859169
948.03922,1.887114992,34.919,9.773,1.127032952,120.533226
949.38726,1.896159827,32.12,3.9133,1.127045266,120.9449772
965.44118,1.879964077,35.949,10.7239,1.127061779,119.7672045
950,1.890298483,32.103,9.1039,1.127099407,117.4827843
922.54902,1.889049464,33.593,2.9361,1.127143386,115.3006048
954.77941,1.892015367,29.435,10.863,1.127208978,124.2141358
927.94118,1.885327125,35.522,1.6249,1.127314427,111.9562032
900.36765,1.891357181,29.216,4.5172,1.127334138,110.1212414
938.60294,1.884651003,34.936,11.6267,1.127338374,120.5863491
930.51471,1.89248514,31.397,15.005,1.127391522,119.3896256
925.2451,1.888072669,32.821,2.1455,1.127407968,111.7849236
925.2451,1.891631846,30.745,9.0547,1.127446161,118.6108983
925.2451,1.887545722,36.864,5.0296,1.127496096,115.1910588
914.46079,1.890770416,31.61,1.9632,1.127530193,110.3824406
925.2451,1.890752462,31.079,1.274,1.127535001,111.9056625
919.85294,1.890914677,33.467,5.432,1.12753909,114.7414782
933.21079,1.892366891,30.153,2.7691,1.127616636,116.2415889
915.80883,1.890126172,32.717,4.4378,1.12761728,109.9999558
905.02451,1.896176362,26.937,4.8868,1.127674252,113.6580721
918.5049,1.887557048,32.366,3.3522,1.127704281,108.8767545
917.76961,1.892725971,29.172,1.7913,1.127720564,111.0146885
